00:59:49.846 [lettuce-eventExecutorLoop-1-5] INFO  i.l.c.p.ConnectionWatchdog - [log,171] - Reconnecting, last destination was 192.168.204.182:6379
09:32:24.314 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 17 ms to scan 1 urls, producing 1 keys and 5 values 
09:32:24.326 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 9 ms to scan 1 urls, producing 1 keys and 7 values 
09:32:24.336 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 8 ms to scan 1 urls, producing 2 keys and 8 values 
09:32:24.491 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 153 ms to scan 175 urls, producing 0 keys and 0 values 
09:32:24.495 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [7d939207-81a3-441b-b222-9f2859bfbb8c_config-0] RpcClient init label, labels = {module=config, Vipserver-Tag=null, source=sdk, Amory-Tag=null, Location-Tag=null, taskId=0, AppName=unknown}
09:32:24.495 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [7d939207-81a3-441b-b222-9f2859bfbb8c_config-0] Register server push request handler:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$$Lambda$336/1210939243
09:32:24.497 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [7d939207-81a3-441b-b222-9f2859bfbb8c_config-0] Register server push request handler:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$$Lambda$337/1079125839
09:32:24.497 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [7d939207-81a3-441b-b222-9f2859bfbb8c_config-0] Registry connection listener to current client:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$1
09:32:24.498 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [7d939207-81a3-441b-b222-9f2859bfbb8c_config-0] RpcClient init, ServerListFactory = com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$2
09:32:24.507 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [7d939207-81a3-441b-b222-9f2859bfbb8c_config-0] Try to connect to server on start up, server: {serverIp = '127.0.0.1', server main port = 8848}
09:32:27.443 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [7d939207-81a3-441b-b222-9f2859bfbb8c_config-0] Success to connect to server [127.0.0.1:8848] on start up, connectionId = 1739323947189_127.0.0.1_54064
09:32:27.444 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [7d939207-81a3-441b-b222-9f2859bfbb8c_config-0] Notify connected event to listeners.
09:32:27.445 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [7d939207-81a3-441b-b222-9f2859bfbb8c_config-0] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$ConnectResetRequestHandler
09:32:27.445 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [7d939207-81a3-441b-b222-9f2859bfbb8c_config-0] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$$Lambda$345/703627308
09:32:27.540 [main] INFO  c.n.a.RuoYiAuthApplication - [logStartupProfileInfo,637] - The following 1 profile is active: "dev"
09:32:29.389 [main] INFO  o.a.c.h.Http11NioProtocol - [log,173] - Initializing ProtocolHandler ["http-nio-9200"]
09:32:29.390 [main] INFO  o.a.c.c.StandardService - [log,173] - Starting service [Tomcat]
09:32:29.390 [main] INFO  o.a.c.c.StandardEngine - [log,173] - Starting Servlet engine: [Apache Tomcat/9.0.70]
09:32:29.599 [main] INFO  o.a.c.c.C.[.[.[/] - [log,173] - Initializing Spring embedded WebApplicationContext
09:32:30.662 [main] INFO  c.a.c.s.SentinelWebMvcConfigurer - [addInterceptors,52] - [Sentinel Starter] register SentinelWebInterceptor with urlPatterns: [/**].
09:32:33.072 [main] INFO  c.a.n.c.r.client - [lambda$createClient$0,80] - [RpcClientFactory] create a new rpc client of ddb12180-9190-4a27-bbc8-31a62dcf8cb7
09:32:33.072 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [ddb12180-9190-4a27-bbc8-31a62dcf8cb7] RpcClient init label, labels = {module=naming, source=sdk}
09:32:33.075 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [ddb12180-9190-4a27-bbc8-31a62dcf8cb7] RpcClient init, ServerListFactory = com.alibaba.nacos.client.naming.core.ServerListManager
09:32:33.075 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [ddb12180-9190-4a27-bbc8-31a62dcf8cb7] Registry connection listener to current client:com.alibaba.nacos.client.naming.remote.gprc.redo.NamingGrpcRedoService
09:32:33.075 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [ddb12180-9190-4a27-bbc8-31a62dcf8cb7] Register server push request handler:com.alibaba.nacos.client.naming.remote.gprc.NamingPushRequestHandler
09:32:33.076 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [ddb12180-9190-4a27-bbc8-31a62dcf8cb7] Try to connect to server on start up, server: {serverIp = '127.0.0.1', server main port = 8848}
09:32:33.189 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [ddb12180-9190-4a27-bbc8-31a62dcf8cb7] Success to connect to server [127.0.0.1:8848] on start up, connectionId = 1739323953082_127.0.0.1_54077
09:32:33.189 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [ddb12180-9190-4a27-bbc8-31a62dcf8cb7] Notify connected event to listeners.
09:32:33.189 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [ddb12180-9190-4a27-bbc8-31a62dcf8cb7] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$ConnectResetRequestHandler
09:32:33.190 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [ddb12180-9190-4a27-bbc8-31a62dcf8cb7] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$$Lambda$345/703627308
09:32:33.243 [main] INFO  o.a.c.h.Http11NioProtocol - [log,173] - Starting ProtocolHandler ["http-nio-9200"]
09:32:33.774 [nacos-grpc-client-executor-5] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [ddb12180-9190-4a27-bbc8-31a62dcf8cb7] Receive server push request, request = NotifySubscriberRequest, requestId = 11
09:32:33.775 [nacos-grpc-client-executor-5] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [ddb12180-9190-4a27-bbc8-31a62dcf8cb7] Ack server push request, request = NotifySubscriberRequest, requestId = 11
09:32:33.923 [main] INFO  c.a.n.c.r.client - [shutdown,454] - Shutdown rpc client, set status to shutdown
09:32:33.923 [main] INFO  c.a.n.c.r.client - [shutdown,456] - Shutdown client event executor java.util.concurrent.ScheduledThreadPoolExecutor@35fb3209[Running, pool size = 2, active threads = 2, queued tasks = 0, completed tasks = 0]
09:32:33.923 [main] INFO  c.a.n.c.r.client - [closeConnection,591] - Close current connection 1739323953082_127.0.0.1_54077
09:32:33.925 [nacos-grpc-client-executor-6] INFO  c.a.n.c.r.c.g.GrpcClient - [printIfInfoEnabled,60] - [1739323953082_127.0.0.1_54077]Ignore complete event,isRunning:false,isAbandon=false
09:32:33.927 [main] INFO  c.a.n.c.r.c.g.GrpcClient - [shutdown,85] - Shutdown grpc executor java.util.concurrent.ThreadPoolExecutor@2619cb76[Running, pool size = 7, active threads = 0, queued tasks = 0, completed tasks = 7]
09:32:33.929 [main] INFO  c.a.n.c.r.client - [lambda$createClient$0,80] - [RpcClientFactory] create a new rpc client of 1cfaf18f-4bc4-4e61-b48d-6f8d9c8a5270
09:32:33.930 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [1cfaf18f-4bc4-4e61-b48d-6f8d9c8a5270] RpcClient init label, labels = {module=naming, source=sdk}
09:32:33.931 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [1cfaf18f-4bc4-4e61-b48d-6f8d9c8a5270] RpcClient init, ServerListFactory = com.alibaba.nacos.client.naming.core.ServerListManager
09:32:33.931 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [1cfaf18f-4bc4-4e61-b48d-6f8d9c8a5270] Registry connection listener to current client:com.alibaba.nacos.client.naming.remote.gprc.redo.NamingGrpcRedoService
09:32:33.931 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [1cfaf18f-4bc4-4e61-b48d-6f8d9c8a5270] Register server push request handler:com.alibaba.nacos.client.naming.remote.gprc.NamingPushRequestHandler
09:32:33.932 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [1cfaf18f-4bc4-4e61-b48d-6f8d9c8a5270] Try to connect to server on start up, server: {serverIp = '127.0.0.1', server main port = 8848}
09:32:34.047 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [1cfaf18f-4bc4-4e61-b48d-6f8d9c8a5270] Success to connect to server [127.0.0.1:8848] on start up, connectionId = 1739323953938_127.0.0.1_54078
09:32:34.048 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [1cfaf18f-4bc4-4e61-b48d-6f8d9c8a5270] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$ConnectResetRequestHandler
09:32:34.048 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [1cfaf18f-4bc4-4e61-b48d-6f8d9c8a5270] Notify connected event to listeners.
09:32:34.048 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [1cfaf18f-4bc4-4e61-b48d-6f8d9c8a5270] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$$Lambda$345/703627308
09:32:34.081 [main] INFO  o.a.c.h.Http11NioProtocol - [log,173] - Pausing ProtocolHandler ["http-nio-9200"]
09:32:34.081 [main] INFO  o.a.c.c.StandardService - [log,173] - Stopping service [Tomcat]
09:32:34.087 [main] INFO  o.a.c.h.Http11NioProtocol - [log,173] - Stopping ProtocolHandler ["http-nio-9200"]
09:32:34.088 [main] INFO  o.a.c.h.Http11NioProtocol - [log,173] - Destroying ProtocolHandler ["http-nio-9200"]
09:32:46.294 [lettuce-eventExecutorLoop-1-3] INFO  i.l.c.p.ConnectionWatchdog - [log,171] - Reconnecting, last destination was 192.168.204.182:6379
09:33:26.393 [lettuce-eventExecutorLoop-1-5] INFO  i.l.c.p.ConnectionWatchdog - [log,171] - Reconnecting, last destination was 192.168.204.182:6379
09:34:06.493 [lettuce-eventExecutorLoop-1-7] INFO  i.l.c.p.ConnectionWatchdog - [log,171] - Reconnecting, last destination was 192.168.204.182:6379
09:34:41.825 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [759d1c6f-b59a-4a7b-9d43-78376f1f6bac_config-0] Try to reconnect to a new server, server is  not appointed, will choose a random server.
09:34:41.833 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [450f9c76-7a54-4e2c-950a-26314b5aab65] Try to reconnect to a new server, server is  not appointed, will choose a random server.
09:34:46.074 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [759d1c6f-b59a-4a7b-9d43-78376f1f6bac_config-0] Fail to connect server, after trying 1 times, last try server is {serverIp = '127.0.0.1', server main port = 8848}, error = unknown
09:34:46.075 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [450f9c76-7a54-4e2c-950a-26314b5aab65] Fail to connect server, after trying 1 times, last try server is {serverIp = '127.0.0.1', server main port = 8848}, error = unknown
09:34:46.597 [lettuce-eventExecutorLoop-1-1] INFO  i.l.c.p.ConnectionWatchdog - [log,171] - Reconnecting, last destination was 192.168.204.182:6379
09:34:48.323 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [450f9c76-7a54-4e2c-950a-26314b5aab65] Fail to connect server, after trying 2 times, last try server is {serverIp = '127.0.0.1', server main port = 8848}, error = unknown
09:34:48.324 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [759d1c6f-b59a-4a7b-9d43-78376f1f6bac_config-0] Fail to connect server, after trying 2 times, last try server is {serverIp = '127.0.0.1', server main port = 8848}, error = unknown
09:34:50.688 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [759d1c6f-b59a-4a7b-9d43-78376f1f6bac_config-0] Fail to connect server, after trying 3 times, last try server is {serverIp = '127.0.0.1', server main port = 8848}, error = unknown
09:34:50.690 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [450f9c76-7a54-4e2c-950a-26314b5aab65] Fail to connect server, after trying 3 times, last try server is {serverIp = '127.0.0.1', server main port = 8848}, error = unknown
09:34:53.152 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [759d1c6f-b59a-4a7b-9d43-78376f1f6bac_config-0] Fail to connect server, after trying 4 times, last try server is {serverIp = '127.0.0.1', server main port = 8848}, error = unknown
09:34:53.153 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [450f9c76-7a54-4e2c-950a-26314b5aab65] Fail to connect server, after trying 4 times, last try server is {serverIp = '127.0.0.1', server main port = 8848}, error = unknown
09:34:55.706 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [759d1c6f-b59a-4a7b-9d43-78376f1f6bac_config-0] Fail to connect server, after trying 5 times, last try server is {serverIp = '127.0.0.1', server main port = 8848}, error = unknown
09:34:55.719 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [450f9c76-7a54-4e2c-950a-26314b5aab65] Fail to connect server, after trying 5 times, last try server is {serverIp = '127.0.0.1', server main port = 8848}, error = unknown
09:34:57.373 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [759d1c6f-b59a-4a7b-9d43-78376f1f6bac_config-0] Fail to connect server, after trying 6 times, last try server is {serverIp = '127.0.0.1', server main port = 8848}, error = unknown
09:34:57.376 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [450f9c76-7a54-4e2c-950a-26314b5aab65] Fail to connect server, after trying 6 times, last try server is {serverIp = '127.0.0.1', server main port = 8848}, error = unknown
09:34:58.102 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [759d1c6f-b59a-4a7b-9d43-78376f1f6bac_config-0] Fail to connect server, after trying 7 times, last try server is {serverIp = '127.0.0.1', server main port = 8848}, error = unknown
09:34:58.118 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [450f9c76-7a54-4e2c-950a-26314b5aab65] Fail to connect server, after trying 7 times, last try server is {serverIp = '127.0.0.1', server main port = 8848}, error = unknown
09:34:58.929 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [759d1c6f-b59a-4a7b-9d43-78376f1f6bac_config-0] Fail to connect server, after trying 8 times, last try server is {serverIp = '127.0.0.1', server main port = 8848}, error = unknown
09:34:58.977 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [450f9c76-7a54-4e2c-950a-26314b5aab65] Fail to connect server, after trying 8 times, last try server is {serverIp = '127.0.0.1', server main port = 8848}, error = unknown
09:34:59.960 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [759d1c6f-b59a-4a7b-9d43-78376f1f6bac_config-0] Success to connect a server [127.0.0.1:8848], connectionId = 1739324099842_127.0.0.1_54481
09:34:59.961 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [759d1c6f-b59a-4a7b-9d43-78376f1f6bac_config-0] Abandon prev connection, server is 127.0.0.1:8848, connectionId is 1739323773271_127.0.0.1_53723
09:34:59.961 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [closeConnection,591] - Close current connection 1739323773271_127.0.0.1_53723
09:34:59.961 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [759d1c6f-b59a-4a7b-9d43-78376f1f6bac_config-0] Notify disconnected event to listeners
09:34:59.962 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [759d1c6f-b59a-4a7b-9d43-78376f1f6bac_config-0] Notify connected event to listeners.
09:35:00.008 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [450f9c76-7a54-4e2c-950a-26314b5aab65] Success to connect a server [127.0.0.1:8848], connectionId = 1739324099889_127.0.0.1_54483
09:35:00.009 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [450f9c76-7a54-4e2c-950a-26314b5aab65] Abandon prev connection, server is 127.0.0.1:8848, connectionId is 1739323773265_127.0.0.1_53721
09:35:00.009 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [closeConnection,591] - Close current connection 1739323773265_127.0.0.1_53721
09:35:00.010 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [450f9c76-7a54-4e2c-950a-26314b5aab65] Notify disconnected event to listeners
09:35:00.075 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [450f9c76-7a54-4e2c-950a-26314b5aab65] Notify connected event to listeners.
09:35:02.638 [nacos-grpc-client-executor-3872] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [450f9c76-7a54-4e2c-950a-26314b5aab65] Receive server push request, request = NotifySubscriberRequest, requestId = 8
09:35:02.639 [nacos-grpc-client-executor-3872] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [450f9c76-7a54-4e2c-950a-26314b5aab65] Ack server push request, request = NotifySubscriberRequest, requestId = 8
09:35:26.693 [lettuce-eventExecutorLoop-1-3] INFO  i.l.c.p.ConnectionWatchdog - [log,171] - Reconnecting, last destination was 192.168.204.182:6379
09:35:28.035 [background-preinit] INFO  o.h.v.i.util.Version - [<clinit>,21] - HV000001: Hibernate Validator 6.2.5.Final
09:35:29.115 [main] INFO  c.a.n.c.r.client - [lambda$createClient$0,80] - [RpcClientFactory] create a new rpc client of 7267ab39-da54-455b-b139-b717e85f7417_config-0
09:35:29.163 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 29 ms to scan 1 urls, producing 3 keys and 6 values 
09:35:29.200 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 14 ms to scan 1 urls, producing 4 keys and 9 values 
09:35:29.213 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 11 ms to scan 1 urls, producing 3 keys and 10 values 
09:35:29.386 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 169 ms to scan 175 urls, producing 0 keys and 0 values 
09:35:29.394 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 8 ms to scan 1 urls, producing 1 keys and 5 values 
09:35:29.405 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 9 ms to scan 1 urls, producing 1 keys and 7 values 
09:35:29.418 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 11 ms to scan 1 urls, producing 2 keys and 8 values 
09:35:29.621 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 201 ms to scan 175 urls, producing 0 keys and 0 values 
09:35:29.623 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [7267ab39-da54-455b-b139-b717e85f7417_config-0] RpcClient init label, labels = {module=config, Vipserver-Tag=null, source=sdk, Amory-Tag=null, Location-Tag=null, taskId=0, AppName=unknown}
09:35:29.624 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [7267ab39-da54-455b-b139-b717e85f7417_config-0] Register server push request handler:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$$Lambda$336/1210939243
09:35:29.624 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [7267ab39-da54-455b-b139-b717e85f7417_config-0] Register server push request handler:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$$Lambda$337/1079125839
09:35:29.626 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [7267ab39-da54-455b-b139-b717e85f7417_config-0] Registry connection listener to current client:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$1
09:35:29.627 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [7267ab39-da54-455b-b139-b717e85f7417_config-0] RpcClient init, ServerListFactory = com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$2
09:35:29.639 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [7267ab39-da54-455b-b139-b717e85f7417_config-0] Try to connect to server on start up, server: {serverIp = '127.0.0.1', server main port = 8848}
09:35:32.139 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [7267ab39-da54-455b-b139-b717e85f7417_config-0] Success to connect to server [127.0.0.1:8848] on start up, connectionId = 1739324131892_127.0.0.1_54577
09:35:32.141 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [7267ab39-da54-455b-b139-b717e85f7417_config-0] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$ConnectResetRequestHandler
09:35:32.141 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [7267ab39-da54-455b-b139-b717e85f7417_config-0] Notify connected event to listeners.
09:35:32.142 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [7267ab39-da54-455b-b139-b717e85f7417_config-0] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$$Lambda$345/703627308
09:35:32.260 [main] INFO  c.n.a.RuoYiAuthApplication - [logStartupProfileInfo,637] - The following 1 profile is active: "dev"
09:35:33.724 [main] INFO  o.a.c.h.Http11NioProtocol - [log,173] - Initializing ProtocolHandler ["http-nio-9200"]
09:35:33.724 [main] INFO  o.a.c.c.StandardService - [log,173] - Starting service [Tomcat]
09:35:33.724 [main] INFO  o.a.c.c.StandardEngine - [log,173] - Starting Servlet engine: [Apache Tomcat/9.0.70]
09:35:33.931 [main] INFO  o.a.c.c.C.[.[.[/] - [log,173] - Initializing Spring embedded WebApplicationContext
09:35:34.946 [main] INFO  c.a.c.s.SentinelWebMvcConfigurer - [addInterceptors,52] - [Sentinel Starter] register SentinelWebInterceptor with urlPatterns: [/**].
09:35:37.461 [main] INFO  c.a.n.c.r.client - [lambda$createClient$0,80] - [RpcClientFactory] create a new rpc client of 790ec4e2-93e9-4255-bbe6-1aaa1322ec87
09:35:37.462 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [790ec4e2-93e9-4255-bbe6-1aaa1322ec87] RpcClient init label, labels = {module=naming, source=sdk}
09:35:37.463 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [790ec4e2-93e9-4255-bbe6-1aaa1322ec87] RpcClient init, ServerListFactory = com.alibaba.nacos.client.naming.core.ServerListManager
09:35:37.463 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [790ec4e2-93e9-4255-bbe6-1aaa1322ec87] Registry connection listener to current client:com.alibaba.nacos.client.naming.remote.gprc.redo.NamingGrpcRedoService
09:35:37.464 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [790ec4e2-93e9-4255-bbe6-1aaa1322ec87] Register server push request handler:com.alibaba.nacos.client.naming.remote.gprc.NamingPushRequestHandler
09:35:37.464 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [790ec4e2-93e9-4255-bbe6-1aaa1322ec87] Try to connect to server on start up, server: {serverIp = '127.0.0.1', server main port = 8848}
09:35:37.588 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [790ec4e2-93e9-4255-bbe6-1aaa1322ec87] Success to connect to server [127.0.0.1:8848] on start up, connectionId = 1739324137470_127.0.0.1_54585
09:35:37.589 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [790ec4e2-93e9-4255-bbe6-1aaa1322ec87] Notify connected event to listeners.
09:35:37.589 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [790ec4e2-93e9-4255-bbe6-1aaa1322ec87] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$ConnectResetRequestHandler
09:35:37.589 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [790ec4e2-93e9-4255-bbe6-1aaa1322ec87] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$$Lambda$345/703627308
09:35:37.627 [main] INFO  o.a.c.h.Http11NioProtocol - [log,173] - Starting ProtocolHandler ["http-nio-9200"]
09:35:38.154 [nacos-grpc-client-executor-5] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [790ec4e2-93e9-4255-bbe6-1aaa1322ec87] Receive server push request, request = NotifySubscriberRequest, requestId = 9
09:35:38.155 [nacos-grpc-client-executor-5] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [790ec4e2-93e9-4255-bbe6-1aaa1322ec87] Ack server push request, request = NotifySubscriberRequest, requestId = 9
09:35:38.302 [main] INFO  c.a.n.c.r.client - [shutdown,454] - Shutdown rpc client, set status to shutdown
09:35:38.302 [main] INFO  c.a.n.c.r.client - [shutdown,456] - Shutdown client event executor java.util.concurrent.ScheduledThreadPoolExecutor@35fb3209[Running, pool size = 2, active threads = 2, queued tasks = 0, completed tasks = 0]
09:35:38.303 [main] INFO  c.a.n.c.r.client - [closeConnection,591] - Close current connection 1739324137470_127.0.0.1_54585
09:35:38.305 [nacos-grpc-client-executor-6] INFO  c.a.n.c.r.c.g.GrpcClient - [printIfInfoEnabled,60] - [1739324137470_127.0.0.1_54585]Ignore complete event,isRunning:false,isAbandon=false
09:35:38.307 [main] INFO  c.a.n.c.r.c.g.GrpcClient - [shutdown,85] - Shutdown grpc executor java.util.concurrent.ThreadPoolExecutor@2619cb76[Running, pool size = 7, active threads = 0, queued tasks = 0, completed tasks = 7]
09:35:38.310 [main] INFO  c.a.n.c.r.client - [lambda$createClient$0,80] - [RpcClientFactory] create a new rpc client of dd3c643d-75fd-443f-bc86-8547c53de8f1
09:35:38.311 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [dd3c643d-75fd-443f-bc86-8547c53de8f1] RpcClient init label, labels = {module=naming, source=sdk}
09:35:38.311 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [dd3c643d-75fd-443f-bc86-8547c53de8f1] RpcClient init, ServerListFactory = com.alibaba.nacos.client.naming.core.ServerListManager
09:35:38.312 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [dd3c643d-75fd-443f-bc86-8547c53de8f1] Registry connection listener to current client:com.alibaba.nacos.client.naming.remote.gprc.redo.NamingGrpcRedoService
09:35:38.312 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [dd3c643d-75fd-443f-bc86-8547c53de8f1] Register server push request handler:com.alibaba.nacos.client.naming.remote.gprc.NamingPushRequestHandler
